# Our own wording for the fault-code help SDD's screens hold.
#
# Five tab-separated columns: the mnemonic's name, the fingerprint of the
# line the library carries, then English, Ukrainian and Russian. A library
# exported since 2026-09-12 names a screen's items, and the name is how the
# row is found; a library from before gives lines of text, and the
# fingerprint — FNV-1a over the UTF-8 bytes of the line with whitespace
# collapsed to single spaces — is how. Neither column is a sentence of SDD's
# (`ADR-0026`). What each row says is plain from its English column.
#
# The text is this project's own technical writing, describing what the car
# does. The library still decides which lines a code is given on a particular
# model and year; only the words are ours. A line with no row is shown as the
# library has it, in English, one line at a time.
H_CAUSE_188088	22d64079a48bd8f2	Air suspension - Control module supply fuse in battery junction box failed	Пневматична підвіска — несправність запобіжника живлення блока керування у розподільного блоку акумуляторної батареї	Неисправность предохранителя питания блока управления в распределительной коробке аккумуляторной батареи: Пневматическая подвеска.
H_CAUSE_188089	58e9d84b0e4fbc22	Ride height change switch activation too long	Надто продолжительна активація перемикача зміни висоти підвіски	Слишком продолжительная активация переключателя изменения высоты подвески
H_CAUSE_188090	75ecd49d632465b0	Raise and lower switches activated at same time	Перемикачі піднімання і опускання активуються одночасно	Переключатели подъема и опускания активируются одновременно
H_CAUSE_188095	0233c8b4b3968cc8	Rear valve block harness wiring - Short circuit to ground or high resistance	Джгут електропроводки заднього блока клапанів — коротке замикання на масу або високий опір	Короткое замыкание на массу или повышенное сопротивление: Жгут электропроводки заднего блока клапанов.
H_CAUSE_188097	1ddb06e006e4fc55	Short to ground or high resistance in reservoir valve block harness wiring.	Джгут електропроводки блока клапанів ресивера — коротке замикання на масу або високий опір	Короткое замыкание на массу или повышенное сопротивление: Жгут электропроводки блока клапанов ресивера.
H_CAUSE_188098	e12bbe25471d4027	Exhaust valve harness wiring - Short circuit to ground or high resistance	Джгут електропроводки випускного клапана — коротке замикання на масу або високий опір	Короткое замыкание на массу или повышенное сопротивление: Жгут электропроводки выпускного клапана.
H_CAUSE_188102	3ea1e6ada122592c	Front right height sensor - Signal voltage out of range	Передній правій датчик висоти кузова — напруга поза допустимого діапазону	Передний правый датчик высоты кузова - напряжение вне допустимого диапазона
H_CAUSE_188105	159a111e4b3523b2	Inconsistent battery voltages received by air suspension control module	Противоречиві значення напруги акумулятора, отримані модулем керування пневматичної підвіскою	Возможная причина: Противоречивые значения напряжения аккумулятора, полученные модулем управления пневматической подвеской
H_CAUSE_188111	4832b0ff0b5c01a9	ABS module - Disconnected	Блок керування ABS — Від’єднаний	Блок управления ABS - Отсоединен
H_CAUSE_188113	e6cb5c5e4625d901	Steering angle sensor - Module not configured/calibrated	Датчик кута повороту кермового колеса — Модуль не налаштований/не відкаліброване	Датчик угла поворота рулевого колеса - Модуль не настроен/не откалиброван
H_CAUSE_188115	5af019935da0014a	Vehicle dynamic suspension system module - Disconnected	Модуль системи динамічної підвіски — Від’єднаний	Модуль системы динамической подвески - Отсоединен
H_CAUSE_188116	a93a7d9977e15ace	Vehicle dynamic suspension system module - Not configured	Модуль системи динамічної підвіски — Не налаштовано	Модуль системы динамической подвески - Не настроено
H_CAUSE_188121	663af43c8fdf503f	CAN wiring to instrument cluster - High resistance	Електропроводка CAN до панелі приладів — високий опір	Электропроводка CAN к панели приборов - Высокое сопротивление
H_CAUSE_188132	24287063ec3aa988	Inspect the security of the electrical connection.	Перевірте надійність кріплення електричного з’єднання.	Проверьте надежность крепления электрического соединения.
H_CAUSE_188133	72c2e240eef3e2dc	Configure/calibrate the steering angle sensor using the approved scan tool.	Налаштуйте конфігурацію/виконайте калібрування датчика кута повороту кермового колеса, використовуючи схвалену діагностичну систему.	Настройте конфигурацию/ выполните калибровку датчика угла поворота рулевого колеса, используя рекомендованный диагностический прибор.
H_CAUSE_188134	032244281d7a3c37	Vehicle dynamic suspension system - Fault	Система динамічної підвіски — несправність	Система динамической подвески - Неисправность
H_CAUSE_188141	6454b597b7fdc7e6	Possible cause: Temperature sensor voltage takes too long to read after suitable compressor runtime	Надто продолжительне зчитування напруги з датчика температури після відповідного часу роботи компресора	Возможная причина: Слишком продолжительное считывание напряжения с датчика температуры после соответствующего времени работы компрессора
H_CAUSE_188142	15dd1af4b6d8f38c	Valve circuit - Short circuit to ground	Коло клапана — коротке замикання на масу	Цепь клапана - Короткое замыкание на массу
H_CAUSE_188143	8a3403da931ce74a	Valve circuit - Current above threshold	Коло клапана — Струм вище порогового значення	Цепь клапана - Ток выше порогового значения
H_CAUSE_188144	d5ef9a4bbd923d70	Valve supply circuit's intermittent - short to ground or high resistance	Периодічна несправність у електричної кола живлення клапана — коротке замикання на масу або високий опір	Короткое замыкание на массу или повышенное сопротивление: Периодическая неисправность в электрической цепи питания клапана.
H_CAUSE_188145	521129dd5bcdf2e3	Valve failure	Несправність клапана	Неисправность клапана
H_CAUSE_188146	2c291ef1a8e6bb5e	Short to ground, short to power or high resistance in valve supply circuit.	Коло живлення клапана — коротке замикання на масу, коротке замикання на живлення або високий опір	В цепи питания клапана: короткое замыкание на массу, замыкание на питание или повышенное сопротивление.
H_CAUSE_188147	d07ab1330a45b4f8	Internal hydraulic control unit fault caused by ground circuit fault	Внутрішня несправність гідравлічного блока керування, визванна несправністю кола маси	Возможная причина: Внутренняя неисправность гидравлического блока управления, вызванная неисправностью цепи массы
H_CAUSE_188148	ec6698fdfdb5296a	Vacuum circuit - Fault	Вакуумний контур — несправність	Вакуумный контур - Неисправность
H_CAUSE_188149	9d9687cf5592e277	Brake booster - Fault	Підсилювач гальма — несправність	Усилитель тормоза - Неисправность
H_CAUSE_188150	9c2a6c7269315d52	Excessive vibration	Чрезмерна вибрація	Чрезмерная вибрация
H_CAUSE_188151	5e2ca6650f31f527	Short to ground, short to power or high resistance in wheel speed sensor circuit.	Коло датчика частоти обертання коліс — коротке замикання на масу, коротке замикання на живлення або високий опір	В цепи датчика частоты вращения колес: короткое замыкание на массу, замыкание на питание или повышенное сопротивление.
H_CAUSE_188152	bc95c847d0b44c0b	Excessive gap between sensor and ring	Надмірний зазор між датчиком і колесом	Чрезмерный зазор между датчиком и колесом
H_CAUSE_188153	b74fe24067d77eb1	Incorrect ring (number of teeth)	Неподходящее колесо датчика (число зубьев)	Неподходящее колесо датчика (число зубьев)
H_CAUSE_188154	bc83cb8ce745c41e	Short to ground, short to power or high resistance in brake pedal switch circuit.	Коло вимикача педалі гальма — коротке замикання на масу, коротке замикання на живлення або високий опір	В цепи выключателя педали тормоза: короткое замыкание на массу, замыкание на питание или повышенное сопротивление.
H_CAUSE_188155	b9164c618d32d70e	Internal hydraulic leak - Seal failure	Внутрішня витік у гидравлическом контурі — несправність уплотнителя	Внутренняя утечка в гидравлическом контуре - Неисправность уплотнителя
H_CAUSE_188156	9a50507fec4841f3	Short to ground, short to power or high resistance in brake booster pressure sensor circuit.	Коло датчика тиску у підсилювачі гальм — коротке замикання на масу, коротке замикання на живлення або високий опір	В цепи датчика давления в усилителе тормозов: короткое замыкание на массу, замыкание на питание или повышенное сопротивление.
H_CAUSE_188157	5cff1b36c554166a	Brake booster pressure sensor - Failure	Датчик тиску у підсилювачі гальм — несправність	Датчик давления в усилителе тормозов - Неисправность
H_CAUSE_188158	ca4e7971730d6017	Brake hydraulic circuit - Failure	Гідравлічний контур гальмівний системи — несправність	Гидравлический контур тормозной системы - Неисправность
H_CAUSE_188159	eb050fa96549df19	Steering wheel rotation sensor circuit - Fault	Коло датчика повороту кермового колеса — несправність	Цепь датчика поворота рулевого колеса - Неисправность
H_CAUSE_188160	9ac2972a88e8766e	Steering wheel rotation sensor - Fault	Датчик обертання кермового колеса — несправність	Датчик вращения рулевого колеса - Неисправность
H_CAUSE_188161	990016cfea4c40df	Center position not learnt/lost	Центральне положення не задано або потеряно	Центральное положение не задано или потеряно
H_CAUSE_188162	ec9bde059c4bd990	Possible cause: Implausible signals from other sensors (yaw rate, lateral acceleration, wheel speed sensors)	Нехарактерні Сигнали від інших датчиків (датчики кутової швидкості, бічного прискорення, швидкості обертання колеса)	Возможная причина: Нехарактерные сигналы от других датчиков (датчики угловой скорости, бокового ускорения, скорости вращения колеса)
H_CAUSE_188163	9ec206440d3aeede	Encoder disc incorrectly installed or faulty	Кодирующій диск неправильно встановлено або несправний	Кодирующий диск неправильно установлен или неисправен
H_CAUSE_188164	ecabcd240938a13f	Sensor incorrectly assembled	Датчик неправильно собран	Датчик неправильно собран
H_CAUSE_188165	0f4602d6d30400f7	Circuit incorrectly connected	Електрична коло неправильно під’єднана	Электрическая цепь неправильно подключена
H_CAUSE_188166	afb20d2111af7567	Sensor circuits - Short circuit to each other	Кола датчика — Коротке замикання між собою	Цепи датчика - Короткое замыкание между собой
H_CAUSE_188167	cb46fd1c81ff3bf3	Sensor ground circuit - High resistance	Коло маси датчика — високий опір	Цепь массы датчика - Высокое сопротивление
H_CAUSE_188172	526ac5c487b13203	Missing configuration data	Відсутні дані конфігурації	Отсутствуют данные конфигурации
H_CAUSE_188173	40f6feb407cb4cee	Configuration data received is different from the previous key cycle	Отриманні дані конфігурації відрізняються від даних попереднього циклу запалювання	Полученные данные конфигурации отличаются от данных предыдущего цикла зажигания
H_CAUSE_188174	798fcbe5e5a16763	Hydraulic control unit installed from donor vehicle	Гідравлічний Блок керування переставлений з іншого автомобіля	Гидравлический блок управления переставлен с другого автомобиля
H_CAUSE_188175	e99de16a6dd9cdde	Configuration data received is different from the modules seen on the network	Отриманні дані конфігурації відрізняються від модулів, видимих у мережі	Полученные данные конфигурации отличаются от модулей, видимых в сети
H_CAUSE_188176	49424e5ddb6e8aa0	Engine management fault detected	Виявлена несправність у управленії двигуном	Обнаружена неисправность в управлении двигателем
H_CAUSE_188177	cfd85b8fe11ce451	Invalid data received from the transmission control module	Недійсні дані, отримані від модуля керування трансмісією	Недействительные данные, полученные от модуля управления коробкой передач
H_CAUSE_188179	da961f229f5bdc3d	Signals from instrument cluster for speed control are not valid	Недостовірні Сигнали круїз-контролю від панелі приладів	Недостоверные сигналы круиз-контроля от панели приборов
H_CAUSE_188180	6c53127e6384f010	Braking requested by speed control exceeds allowed threshold	Торможені, Запитане круїз-контролем, перевищує допустиме порогове значення	Возможная причина: Торможение, запрошенное круиз-контролем, превышает допустимое пороговое значение
H_CAUSE_188181	20af4f8f65fa9ed4	Non-volatile memory failure	Збій енергонезалежної пам’яті	Сбой энергонезависимой памяти
H_CAUSE_188183	497e4532f633c0e9	Steering column lock ground circuit - short circuit to power	Коло маси замка кермової колонки — коротке замикання на живлення	Цепь массы замка рулевой колонки - короткое замыкание на цепь питания
H_CAUSE_188188	baf8308611b7438a	Parking aid ignition supply circuit - short circuit to ground	Коло живлення ввімкнення системи допомоги за паркування — коротке замикання на масу	В цепи питания включения системы помощи при парковке: замыкание на массу.
H_CAUSE_188192	debe3ff0c22cf318	Front right comfort solenoid circuit - Short circuit to ground	Коло переднього правого соленоїда комфортного режиму — коротке замикання на масу	В цепи переднего правого соленоида комфортного режима: короткое замыкание на массу.
H_CAUSE_188202	9dc9b710d7ed539e	Rear right side marker control circuit - Short circuit to ground	Коло керування заднім правим габаритним ліхтарем — коротке замикання на масу	Цепь управления задним правым габаритным фонарем - Короткое замыкание на массу
H_CAUSE_188203	be3ceea554e1d40e	Rear right side marker control circuit - High resistance	Коло керування заднім правим габаритним ліхтарем — високий опір	Цепь управления задним правым габаритным фонарем - Высокое сопротивление
H_CAUSE_188210	cc695bd00f1daa13	Restraints ignition relay circuit - Short circuit to ground	Коло реле запалювання системи пасивної безпеки — коротке замикання на масу	В цепи реле зажигания системы пассивной безопасности: короткое замыкание на массу.
H_CAUSE_188211	62f7d0a525d20a91	Restraints ignition relay circuit - Short circuit to power	Коло реле запалювання системи пасивної безпеки — Коротке замикання на коло живлення	В цепи реле зажигания системы пассивной безопасности: короткое замыкание на цепь питания.
H_CAUSE_188216	93e230bf30a4884c	Horn relay circuit - Short circuit to power	Коло реле звукового сигналу — Коротке замикання на коло живлення	Цепь реле звукового сигнала - Короткое замыкание на цепь питания
H_CAUSE_188223	e76a4a0ff33e7aee	Right turn signal lamp control circuit - Short circuit to ground	Коло керування правим покажчиком повороту — коротке замикання на масу	Цепь управления правым указателем поворота - Короткое замыкание на массу
H_CAUSE_188224	6e092acdd6188f3e	Right turn signal lamp control circuit - High resistance	Коло керування правим покажчиком повороту — високий опір	Цепь управления правым указателем поворота - Высокое сопротивление
H_CAUSE_188227	6333c7552c1489c6	Left stoplamp control circuit - Short circuit to ground	Коло керування лівим стоп-сигналом — коротке замикання на масу	Цепь управления левым стоп-сигналом - Короткое замыкание на массу
H_CAUSE_188229	3a1729a81788c29c	Reversing lamp control circuit - Short circuit to ground	Коло керування ліхтарем заднього ходу — коротке замикання на масу	Цепь управления фонарем заднего хода - Короткое замыкание на массу
H_CAUSE_188236	71f65c7ad92c7666	Check CAN network for interference/electromagnetic compatibility related issues	Перевірте мережу CAN на наявність несправностей, пов’язаних з завадами/електромагнітної сумісністю	Осмотрите сеть CAN на предмет неисправностей, связанных с помехами/электромагнитной совместимостью
H_CAUSE_188237	8826f966a82f81de	Engine crank authorization signal circuit - short circuit to ground	Коло сигналу дозволу на запуск двигуна — коротке замикання на масу	Цепь сигнала разрешения на запуск двигателя - короткое замыкание на массу
H_CAUSE_188238	eded543b39bae22e	Engine crank authorization signal circuit - High resistance	Сигнальна коло авторизації запуску двигуна — високий опір	Сигнальная цепь авторизации запуска двигателя - Высокое сопротивление
H_CAUSE_188239	e27068d685beda72	Short to power, open circuit in navigation module to TSD communications link circuit.	Канал обміну даними між модулем навігації і сенсорним екраном — Коротке замикання на коло живлення, обрив кола	Короткое замыкание на цепь питания, обрыв цепи: Канал обмена данными между модулем навигации и сенсорным экраном.
H_CAUSE_188243	0a8405dd4f45fcfb	Short to power or high resistance in convertible top rear quarter motor circuit.	Коло електродвигуна заднього бічного окна складного верха — Коротке замикання на коло живлення або високий опір	В цепи электродвигателя заднего бокового окна складного верха: короткое замыкание на цепь питания или повышенное сопротивление.
H_CAUSE_188244	025a339c0a24964b	Convertible top rear quarter motor circuit - Short circuit to ground	Коло електродвигуна заднього бічного окна складного верха — коротке замикання на масу	В цепи электродвигателя заднего бокового окна складного верха: короткое замыкание на массу.
H_CAUSE_188247	f7a51a7fb50899ce	Short to power or high resistance in convertible top compartment lid valve1 circuit.	Коло клапана 1 кришки відсіку для складного верха — Коротке замикання на коло живлення або високий опір	В цепи клапана 1 крышки отсека для складного верха: короткое замыкание на цепь питания или повышенное сопротивление.
H_CAUSE_188248	a90d6aeb702ed3ee	Convertible top compartment lid valve1 circuit - Short circuit to ground	Коло клапана 1 кришки відсіку для складного верха — коротке замикання на масу	Цепь клапана 1 крышки отсека для складного верха - Короткое замыкание на массу
H_CAUSE_188249	a7a22e8eef2a7944	Tension bow valve 2 circuit - Short circuit to power or high resistance	Коло клапана 2 натяжної дуги — Коротке замикання на коло живлення або високий опір	В цепи клапана 2 натяжной дуги: короткое замыкание на цепь питания или повышенное сопротивление.
H_CAUSE_188250	77dca8c78a3d42f8	Tension bow valve 2 circuit - Short circuit to ground	Коло клапана 2 натяжної дуги — коротке замикання на масу	Цепь клапана 2 натяжной дуги - Короткое замыкание на массу
H_CAUSE_188253	173e9233408f62f0	AJB car configuration data is not compatible with the convertible top module	Дані конфігурації автомобіля у допоміжної розподільного блоку несумісні з модулем откидного верха складного верха	Возможная причина: Данные конфигурации автомобиля во вспомогательной распределительной коробке несовместимы с модулем откидного верха складного верха
H_CAUSE_188254	7e47f326c4d36c1a	Internal headlamp - Actuator fault	Внутрішня фара — несправність виконавчого пристрою	Внутренняя фара - Неисправность исполнительного устройства
H_CAUSE_188255	d471793a3e14971e	Internal headlamp - Motor fault	Внутрішня фара — несправність електродвигуна	Внутренняя фара - Неисправность электродвигателя
H_CAUSE_188260	74a0079728f6ba0d	Right corner lamp circuit - Short circuit to ground	Коло правої кутової лампи — коротке замикання на масу	Цепь правой угловой лампы - Короткое замыкание на массу
H_CAUSE_188261	6abbab25f1e1cef8	Right corner lamp circuit - Open	Коло правої кутової лампи — Обрив	Цепь правой угловой лампы - Открытый
H_CAUSE_188262	0988ecc68acdfd90	Headlamp power module - Internal fault	Модуль живлення фар — Внутрішня несправність	Модуль питания фар - Внутренняя неисправность
H_CAUSE_188263	91a68bb5eb9e5354	Headlamp power module - Circuit fault	Модуль живлення фар — несправність кола	Модуль питания фар - Неисправность цепи
H_CAUSE_188264	932766b8093007d0	The parameter set of the power module differs from the adaptive front lighting system control module parameter set	Набори параметрів модуля живлення і блока керування адаптивної системою переднього освітлення не збігаються	Возможная причина: Наборы параметров модуля питания и блока управления адаптивной системой переднего освещения не совпадают
H_CAUSE_188265	6c5b7f5126ad5f37	Internal headlamp - Sensor fault	Внутрішня фара — Несправний датчик	Внутренняя фара - Неисправен датчик
H_CAUSE_188266	5341f205aa624c2c	Internal headlamp - Circuit fault	Внутрішня фара — несправність кола	Внутренняя фара - Неисправность цепи
H_CAUSE_188272	1494abee2b030d45	Adaptive front lighting system - Control module - Internal electronic failure	Передній блок адаптивного керування освітленням — Блок керування — Внутрішня Електронне несправність	Внутренняя электронная неисправность: Передний блок адаптивного управления освещением - Блок управления.
H_CAUSE_188273	236ff815ca9050e7	Communication - Circuit fault	Язок — несправність кола	Связь - Неисправность цепи
H_CAUSE_188274	24e9a0681a4b9270	Headlamp power module power or ground supply fault	Несправність кола живлення або маси модуля живлення фар	Неисправность цепи питания или массы модуля питания фар
H_CAUSE_188279	ff56a74b98804c68	Possible cause: Configuration data received over the CAN bus is different from the stored configuration data	Дані конфігурації, отримані шиною CAN, відрізняються від збережених даних конфігурації	Возможная причина: Данные конфигурации, полученные по шине CAN, отличаются от сохраненных данных конфигурации
H_CAUSE_188280	fe1a5f0626f1974a	The headlamp leveling module has previously been installed to another vehicle	Модуль Корекції положення фар раніше експлуатировался на іншому автомобілі	Модуль коррекции положения фар ранее эксплуатировался на другом автомобиле
H_CAUSE_188292	83130a27969c23d9	Short to power, open circuit in air conditioning pressure sensor signal circuit.	Сигнальна коло датчика тиску кондиціонера — коротке замикання на живлення, обрив кола.	В сигнальной цепи датчика давления кондиционера: короткое замыкание на питание, обрыв цепи.
H_CAUSE_188295	76e052f238e65af4	Vehicle sensor ground - Open circuit	Коло маси датчика автомобіля — Обрив кола	Цепь массы датчика автомобиля - Разомкнутая цепь
H_CAUSE_188298	1b09cbc4d66ba991	Over current detection	Виявлення надструму	Обнаружение сверхтока
H_CAUSE_188299	ffce8df1a37b2298	No response from all steppers for 20 seconds - LIN fault	Відсутня отклик від усіх шагових електродвигуніпротягом 20 секунд — несправність шини LIN	Неисправность шины LIN: Отсутствует отклик от всех шаговых электродвигателей в течение 20 секунд.
H_CAUSE_188303	d9127e1ae4f15a09	Recirculation servo motor actuator ground - Open circuit	Заземлені приводу сервомотора системи рециркуляції — Обрив кола	Заземление привода сервомотора системы рециркуляции - Разомкнутая цепь
H_CAUSE_188304	a8af93de732e2b2a	Recirculation servo potentiometer circuit - Short circuit to ground	Коло потенциометра сервомотора системи рециркуляції — коротке замикання на масу	В цепи потенциометра сервомотора системы рециркуляции: короткое замыкание на массу.
H_CAUSE_188308	3261ed27e1951f59	Evaporator temperature sensor circuit - Short circuit to power or open circuit	Коло датчика температури у випарнику — коротке замикання на живлення або обрив кола	В цепи датчика температуры в испарителе: короткое замыкание на питание или обрыв цепи.
H_CAUSE_188309	a8c04c3e8d38f6b3	Short to ground in stepper motor actuator local interconnection network bus power supply.	Живлення шини LIN приводу крокового електродвигуна — коротке замикання на масу	Короткое замыкание на массу: Питание шины LIN привода шагового электродвигателя.
H_CAUSE_188310	48171df8910fc9c2	Internal or external fault - Under/over voltage	Внутрішня або внешняя несправність — Недостаточне/чрезмерне напруга	Внутренняя или внешняя неисправность - Недостаточное/чрезмерное напряжение
H_CAUSE_188311	d2e7ede6aac12a2a	Internal electronic failure - Motor over temperature	Внутрішня Електронне несправність — Перегрів електродвигуна	Внутренняя электронная неисправность - Перегрев электродвигателя
H_CAUSE_188314	e5c97fdf69e39216	Short to ground, high resistance: Front right — Outer sensor signal circuit.	Правій передній — Сигнальна коло зовнішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Правый передний - Сигнальная цепь внешнего датчика.
H_CAUSE_188315	ac08418fdd9d7029	Front right - Outer sensor power supply circuit - High resistance	Правій передній — коло живлення зовнішнього датчика — високий опір	Правый передний - Цепь питания внешнего датчика - Высокое сопротивление
H_CAUSE_188316	5ee7fb1d2fd54a47	Short to ground, high resistance: Front right — Inner sensor signal circuit.	Правій передній — Сигнальна коло внутрішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Правый передний - Сигнальная цепь внутреннего датчика.
H_CAUSE_188317	9daa6884d3b60152	Front right - Inner sensor power supply circuit - High resistance	Правій передній — коло живлення внутрішнього датчика — високий опір	Правый передний - Цепь питания внутреннего датчика - Высокое сопротивление
H_CAUSE_188318	04bee740bd7eaaff	Short to ground, high resistance: Front left — Outer sensor signal circuit.	Передній лівий — Сигнальна коло зовнішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Передний левый - Сигнальная цепь внешнего датчика.
H_CAUSE_188319	7f2dc5ae4909867a	Front left - Outer sensor power supply circuit - High resistance	Передній лівий — коло живлення зовнішнього датчика — високий опір	Передний левый - Цепь питания внешнего датчика - Высокое сопротивление
H_CAUSE_188322	561d426944f10c47	Short to ground, high resistance: Rear right — Outer sensor signal circuit.	Правій задній — Сигнальна коло зовнішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Правый задний - Сигнальная цепь внешнего датчика.
H_CAUSE_188323	feff0824ed1fc752	Rear right - Outer sensor power supply circuit - High resistance	Правій задній — коло живлення зовнішнього датчика — високий опір	Правый задний - Цепь питания внешнего датчика - Высокое сопротивление
H_CAUSE_188324	77848e5df79bd836	Short to ground, high resistance: Rear right — Inner sensor signal circuit.	Правій задній — Сигнальна коло внутрішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Правый задний - Сигнальная цепь внутреннего датчика.
H_CAUSE_188325	67da735c2d06f849	Rear right - Inner sensor power supply circuit - High resistance	Правій задній — коло живлення внутрішнього датчика — високий опір	Правый задний - Цепь питания внутреннего датчика - Высокое сопротивление
H_CAUSE_188326	1bf05fd6ce475504	Short to ground, high resistance: Rear left — Outer sensor signal circuit.	Задній лівий — Сигнальна коло зовнішнього датчика — Коротке замикання електричної кола на масу, високий опір	Короткое замыкание электрической цепи на массу, повышенное сопротивление: Задний левый - Сигнальная цепь внешнего датчика.
H_CAUSE_188327	b7e83ba7f161de9b	Rear left - Outer sensor power supply circuit - High resistance	Задній лівий — коло живлення зовнішнього датчика — високий опір	Задний левый - Цепь питания внешнего датчика - Высокое сопротивление
H_CAUSE_188330	087a28a8030f2b40	Disable switch circuit - Short circuit to ground	Заблокувати коло перемикача — коротке замикання на масу	Заблокировать цепь переключателя - Короткое замыкание на массу
H_CAUSE_188331	6dd12cfa1c7afb25	Logged when subscribed CAN message invalid data from central junction box	Реєструється за поступленії неправильних даних у повідомленні CAN від центрального розподільного блока	Возможная причина: Регистрируется при поступлении неверных данных в сообщении CAN от центральной распределительной коробки
H_CAUSE_188332	1e2f61875d20f985	Hall effect sensor - Power circuit - Fault	Датчик Холла — коло живлення — несправність	Датчик Холла - Цепь питания - Неисправность
H_CAUSE_188333	dbff39827f5f7537	Hall effect sensor - Ground circuit - Fault	Датчик Холла — Коло маси — несправність	Датчик Холла - Цепь массы - Неисправность
H_CAUSE_188334	3905e03571515adc	Hall effect sensor - Signal circuit - Fault	Датчик Холла — Сигнальна коло — несправність	Датчик Холла - Сигнальная цепь - Неисправность
H_CAUSE_188335	b9f44e86087d2d05	Intermittent motor or circuit - open circuit.	Переривчаста несправність електродвигуна або кола — обрив кола.	Перемежающаяся неисправность электродвигателя или цепи - разрыв цепи.
H_CAUSE_188338	0d9f0f4c86045566	Possible cause: Transmission fluid temperature sensor pins short circuit or fluid temperature rise rate too low	Коротке замикання контактів датчика температури трансмісійної рідини або надто низька швидкість підвищення температури рідини	Возможная причина: Короткое замыкание контактов датчика температуры трансмиссионной жидкости или слишком низкая скорость повышения температуры жидкости
H_CAUSE_188340	a2fe8edc71d6cf87	Engine speed signal received over CAN is too high	Надто високій рівень сигналу обертів двигуна, отриманий шиною CAN	Слишком высокий уровень сигнала оборотов двигателя, полученный по шине CAN
H_CAUSE_188342	76259955f3466f4d	Transmission fluid level low.	Низький рівень трансмісійного оливи.	Низкий уровень трансмиссионного масла.
H_CAUSE_188343	af0c6e46bd4626b5	Blocked or damaged transmission fluid cooler	Заблокований або пошкоджений Охолоджувач трансмісійної рідини	Заблокирован или повреждён охладитель трансмиссионной жидкости
H_CAUSE_188345	2317463e4f5c8b11	Actuator supply voltage - Short circuit to ground	Напруга живлення приводу — коротке замикання на масу	Напряжение питания привода - Короткое замыкание на массу
H_CAUSE_188346	3a3663e930c6758f	Pressure control solenoid A - Short circuit to ground	Електромагнітний клапан А керування тиском — коротке замикання на масу	Электромагнитный клапан А управления давлением - Короткое замыкание на массу
H_CAUSE_188347	13ca3de8b6525c74	Pressure control solenoid A - Short circuit to ground, open circuit	Електромагнітний клапан А керування тиском — коротке замикання на масу, обрив кола	Короткое замыкание на массу, обрыв цепи: Электромагнитный клапан А управления давлением.
H_CAUSE_188348	db65e740aefdc805	Pressure control solenoid A - Short circuit to power	Електромагнітний клапан А керування тиском — Коротке замикання на коло живлення	Короткое замыкание на цепь питания: Электромагнитный клапан А управления давлением.
H_CAUSE_188349	980220a743126b81	Pressure control solenoid A - Open circuit	Електромагнітний клапан А керування тиском — Обрив кола	Электромагнитный клапан А управления давлением - Разомкнутая цепь
H_CAUSE_188350	4b22ee8279d8b262	Pressure control solenoid B - Short circuit to ground	Електромагнітний клапан B керування тиском — коротке замикання на масу	Электромагнитный клапан B управления давлением - Короткое замыкание на массу
